ID,steps_to_reproduce_file,language,tool,tool_link,project,project_link,project_default_branch,project_sha,can_run_locally,has_nondeterminism,steps_to_reproduce,remarks
628,puffin_google_comprehensive-rust.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,google/comprehensive-rust,https://github.com/google/comprehensive-rust,main,48325a08feb9428934f5f308dac12ec818328567,,,,
629,puffin_surrealdb_surrealdb.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,surrealdb/surrealdb,https://github.com/surrealdb/surrealdb,main,b9f02d146da2222e14c22264283297ff678a59e2,,,,
630,puffin_vercel_turbo.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,vercel/turbo,https://github.com/vercel/turbo,main,b70ba3672f5606463c5d19720f6a2d800408cf5d,,,,
631,puffin_tokio-rs_tokio.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,tokio-rs/tokio,https://github.com/tokio-rs/tokio,master,d33fdd86a3de75500fe554d6547cf5ad43e006bf,,,,
632,puffin_fish-shell_fish-shell.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,fish-shell/fish-shell,https://github.com/fish-shell/fish-shell,master,5871deeee5504693d4fafaef578a06afb98d458d,,,,
633,puffin_firecracker-microvm_firecracker.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,firecracker-microvm/firecracker,https://github.com/firecracker-microvm/firecracker,main,81e8b68f7471bf2398f47920d7a74b849ef8a754,,,,
634,puffin_rome_tools.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,rome/tools,https://github.com/rome/tools,main,392d188a49d70e495f13b1bb08cd7d9c43690f9b,,,,
635,puffin_rwf2_Rocket.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,rwf2/Rocket,https://github.com/rwf2/Rocket,master,e6aaea072c60e757807774bb487e44a92539d067,,,,
636,puffin_ogham_exa.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,ogham/exa,https://github.com/ogham/exa,master,753150d3747e5ff1c9474bb3c2dd405fe55bb863,,,,
637,puffin_sunface_rust-course.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,sunface/rust-course,https://github.com/sunface/rust-course,main,fc3529f5df30d9c4cc2f87c36a25d965c256dcb9,,,,
638,puffin_tw93_Pake.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,tw93/Pake,https://github.com/tw93/Pake,master,ae3a8cec28d29764ba3c70a440650b0fc6ed65c1,,,,
639,puffin_iced-rs_iced.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,iced-rs/iced,https://github.com/iced-rs/iced,master,24501fd73b5ae884367a2d112ff44625058b876b,,,,
640,puffin_dandavison_delta.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,dandavison/delta,https://github.com/dandavison/delta,main,3c6c50e4f5a515f17240a8205e2e6941809dcdff,,,,
641,puffin_actix_actix-web.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,actix/actix-web,https://github.com/actix/actix-web,master,ba7fd048b601e32039ba13d95271f110980ff434,,,,
642,puffin_TheAlgorithms_Rust.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,TheAlgorithms/Rust,https://github.com/TheAlgorithms/Rust,master,20c92d7a95236bbeee8bdd6b4c5af5c08be77e25,,,,
643,puffin_sharkdp_hyperfine.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,sharkdp/hyperfine,https://github.com/sharkdp/hyperfine,master,e8ff88dad130d4b4bc2362be92aa8dfedc35074a,,,,
644,puffin_emilk_egui.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,emilk/egui,https://github.com/emilk/egui,master,c9b24d5a5ca316fd0a8b330ee071dad2e6eab2dc,,,,
645,puffin_xi-editor_xi-editor.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,xi-editor/xi-editor,https://github.com/xi-editor/xi-editor,master,a2dea3059312795c77caadc639df49bf8a7008eb,,,,
646,puffin_Wilfred_difftastic.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,Wilfred/difftastic,https://github.com/Wilfred/difftastic,master,e23b9fc224399087384fec5e39a6f5afbb876180,,,,
647,puffin_cloudflare_pingora.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,cloudflare/pingora,https://github.com/cloudflare/pingora,main,2501d4adb038d93613c0edbd7c1e3b3de9b415b1,,,,
648,puffin_valeriansaliou_sonic.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,valeriansaliou/sonic,https://github.com/valeriansaliou/sonic,master,2a5293c5416db80a68632d18c5416a50a0a8c70f,,,,
649,puffin_copy_v86.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,copy/v86,https://github.com/copy/v86,master,c69cbd7854d7cbda08679c389973aa87c9fb37bd,,,,
650,puffin_ajeetdsouza_zoxide.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,ajeetdsouza/zoxide,https://github.com/ajeetdsouza/zoxide,main,5d8a7ea7b2f41b8cb9eeed05ae3ff56209a3882b,,,,
651,puffin_DioxusLabs_dioxus.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,DioxusLabs/dioxus,https://github.com/DioxusLabs/dioxus,main,74352f2f615c1be2081c9255860d9127feee92d4,,,,
652,puffin_facebook_relay.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,facebook/relay,https://github.com/facebook/relay,main,89fe7bc14cf3049c06fbf82f70ade5272d40e17b,,,,
653,puffin_qdrant_qdrant.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,qdrant/qdrant,https://github.com/qdrant/qdrant,master,b99d507496a40b0895fff76eb2fa7a5cfdb701a9,,,,
654,puffin_wasmerio_wasmer.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,wasmerio/wasmer,https://github.com/wasmerio/wasmer,main,9d127f9747d9bb0114421890ce60cb08a681159f,,,,
655,puffin_atuinsh_atuin.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,atuinsh/atuin,https://github.com/atuinsh/atuin,main,d1ce01679b22b99321fe7407e8ee35de8cf99bd5,,,,
656,puffin_zellij-org_zellij.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,zellij-org/zellij,https://github.com/zellij-org/zellij,main,1fda2e2c7399f22abed8dd5dd72fe6c367f075d2,,,,
657,puffin_RustPython_RustPython.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,RustPython/RustPython,https://github.com/RustPython/RustPython,main,c3ccb5b7bf584156cdb22f94c63d4e4c07c59f63,,,,
658,puffin_qarmin_czkawka.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,qarmin/czkawka,https://github.com/qarmin/czkawka,master,2a32a52aa882f6ff52ba4d3e24a666dc2a86cf9b,,,,
659,puffin_casey_just.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,casey/just,https://github.com/casey/just,master,c237c0097b50f669f5607a15feafcf1fd6ce40c1,,,,
660,puffin_TabbyML_tabby.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,TabbyML/tabby,https://github.com/TabbyML/tabby,main,f1a8e72ae7755b1bf63d982f1ad0f9f0e6e03b45,,,,
661,puffin_ankitects_anki.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,ankitects/anki,https://github.com/ankitects/anki,main,22ecab1a0e1653bb350c8a497a2299eb0aaace01,,,,
662,puffin_cube-js_cube.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,cube-js/cube,https://github.com/cube-js/cube,master,a24d69bd1db5da3b2773ad2f1a512cd72192c031,,,,
663,puffin_extrawurst_gitui.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,extrawurst/gitui,https://github.com/extrawurst/gitui,master,c57543b4f884af31146eeee8a90e29ec69b6ef5e,,,,
664,puffin_uutils_coreutils.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,uutils/coreutils,https://github.com/uutils/coreutils,main,d6399f3a8176972b0fc1f91b425bf1fb4849cfbf,,,,
665,puffin_rust-lang_mdBook.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,rust-lang/mdBook,https://github.com/rust-lang/mdBook,master,c671c2e90486b6ec72921a5043dac1c1c5565f76,,,,
666,puffin_diem_diem.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,diem/diem,https://github.com/diem/diem,latest,fc4714a8ea273b6efe8b13dbce72ea60aad9a16c,,,,
667,puffin_Rigellute_spotify-tui.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,Rigellute/spotify-tui,https://github.com/Rigellute/spotify-tui,master,c4dcf6b9fd8318017acbdd7ec005955e26cf2794,,,,
668,puffin_tree-sitter_tree-sitter.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,tree-sitter/tree-sitter,https://github.com/tree-sitter/tree-sitter,master,946acfd70fbbd5c1d2190f8b288cf804c955894e,,,,
669,puffin_vectordotdev_vector.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,vectordotdev/vector,https://github.com/vectordotdev/vector,master,056c2df60a7f776eca2fad6a4686deee35f9b340,,,,
670,puffin_tokio-rs_axum.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,tokio-rs/axum,https://github.com/tokio-rs/axum,main,5201798d4e4d4759c208ef83e30ce85820c07baa,,,,
671,puffin_Schniz_fnm.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,Schniz/fnm,https://github.com/Schniz/fnm,master,a5a497b7e2c4cc615fedf366f9eeab4e322443ed,,,,
672,puffin_slint-ui_slint.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,slint-ui/slint,https://github.com/slint-ui/slint,master,72ada5950dfd3c338db2f6cf4ce2a5c7350cfacc,,,,
673,puffin_gleam-lang_gleam.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,gleam-lang/gleam,https://github.com/gleam-lang/gleam,main,f81f4066a237409a3d4774b6e193457613e9dc58,,,,
674,puffin_leptos-rs_leptos.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,leptos-rs/leptos,https://github.com/leptos-rs/leptos,main,9353316947a6350b9fc54885e6681b8df4b0a616,,,,
675,puffin_tikv_tikv.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,tikv/tikv,https://github.com/tikv/tikv,master,72a0fd5b00235a7c56014b77ddd933e2a0d33c88,,,,
676,puffin_ruffle-rs_ruffle.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,ruffle-rs/ruffle,https://github.com/ruffle-rs/ruffle,master,cca6c13710834fffededab150101be617340aa55,,,,
677,puffin_bytecodealliance_wasmtime.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,bytecodealliance/wasmtime,https://github.com/bytecodealliance/wasmtime,main,662c35c07912e7a0644282ffdf61d7ac63ed82c3,,,,
678,puffin_denisidoro_navi.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,denisidoro/navi,https://github.com/denisidoro/navi,master,d713d501a0958e365cff2cebc444385cd549fce1,,,,
679,puffin_rust-lang_book.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,rust-lang/book,https://github.com/rust-lang/book,main,bebcf527e67755a989a1739b7cfaa8f0e6b30040,,,,
680,puffin_0x192_universal-android-debloater.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,0x192/universal-android-debloater,https://github.com/0x192/universal-android-debloater,main,11f27c671cba278d71296cdef4c5a5dba06add5e,,,,
681,puffin_fathyb_carbonyl.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,fathyb/carbonyl,https://github.com/fathyb/carbonyl,main,ab80a276b1bd1c2c8dcefc8f248415dfc61dc2bf,,,,
682,puffin_hyperium_hyper.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,hyperium/hyper,https://github.com/hyperium/hyper,master,721785efad8537513e48d900a85c05ce79483018,,,,
683,puffin_GyulyVGC_sniffnet.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,GyulyVGC/sniffnet,https://github.com/GyulyVGC/sniffnet,main,461486f4d7d347b2c36197e6105fcc629c413912,,,,
684,puffin_wez_wezterm.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,wez/wezterm,https://github.com/wez/wezterm,main,0184e88e97b6521df613df4ccdb2e896ce8b0ad0,,,,
685,puffin_rust-lang_rust-analyzer.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,rust-lang/rust-analyzer,https://github.com/rust-lang/rust-analyzer,master,49e502b277a8126a9ad10c802d1aaa3ef1a280ef,,,,
686,puffin_huggingface_candle.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,huggingface/candle,https://github.com/huggingface/candle,main,fa06f5f5f9a05c8d0c246e761e94a73680c510a6,,,,
687,puffin_clap-rs_clap.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,clap-rs/clap,https://github.com/clap-rs/clap,master,43efde98ecc7585cb29079c910b4e5eecd82eef8,,,,
688,puffin_asciinema_asciinema.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,asciinema/asciinema,https://github.com/asciinema/asciinema,develop,0f2d55d2933c039ec7829a659a1d0076c546f126,,,,
689,puffin_kitao_pyxel.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,kitao/pyxel,https://github.com/kitao/pyxel,main,6d4c25b4c41dbf720b7154d8bcab28e4bbecd413,,,,
690,puffin_rust-embedded_rust-raspberrypi-OS-tutorials.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,rust-embedded/rust-raspberrypi-OS-tutorials,https://github.com/rust-embedded/rust-raspberrypi-OS-tutorials,master,644474cc09f755249f9c55d99a5d1e07a2562fc7,,,,
691,puffin_analysis-tools-dev_static-analysis.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,analysis-tools-dev/static-analysis,https://github.com/analysis-tools-dev/static-analysis,master,ffe20038a4409be9012058fb5ce3904dc2f7f95c,,,,
692,puffin_LemmyNet_lemmy.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,LemmyNet/lemmy,https://github.com/LemmyNet/lemmy,main,ad60d91f5c5ebabf826fe5b7607c3f632a74d01e,,,,
693,puffin_getzola_zola.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,getzola/zola,https://github.com/getzola/zola,master,55e1844c1d6ba3d8a513b4184000e53d9e2f23d9,,,,
694,puffin_lsd-rs_lsd.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,lsd-rs/lsd,https://github.com/lsd-rs/lsd,master,418dd06836bb32f2c0618e165ee400711e0469b2,,,,
695,puffin_neondatabase_neon.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,neondatabase/neon,https://github.com/neondatabase/neon,main,50a45e67dc295f01c32a397a1951205666406b3f,,,,
696,puffin_RustScan_RustScan.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,RustScan/RustScan,https://github.com/RustScan/RustScan,master,2340f94a81252d7e924751a60cb3894c1fb1f869,,,,
697,puffin_solana-labs_solana.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,solana-labs/solana,https://github.com/solana-labs/solana,master,27eff8408b7223bb3c4ab70523f8a8dca3ca6645,,,,
698,puffin_rust-lang_cargo.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,rust-lang/cargo,https://github.com/rust-lang/cargo,master,a1f8e450b373c111c10330bd33c833928ef575f8,,,,
699,puffin_diesel-rs_diesel.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,diesel-rs/diesel,https://github.com/diesel-rs/diesel,master,1eb97f9dfdfdb766fa094ed84993e9f5c792bf60,,,,
700,puffin_neovide_neovide.md,Rust,puffin,https://github.com/EmbarkStudios/puffin,neovide/neovide,https://github.com/neovide/neovide,main,5efb713ded6435c7384ab5ba395903a3b491d2fa,,,,
701,rust-san_rust-lang_rust.md,Rust,rust-san,https://github.com/japaric/rust-san,rust-lang/rust,https://github.com/rust-lang/rust,master,20aa2d81e36036073a9acf418c7d413cb4b22fa6,,,,
702,rust-san_denoland_deno.md,Rust,rust-san,https://github.com/japaric/rust-san,denoland/deno,https://github.com/denoland/deno,main,641356bb16381ad7af939db60b4e2be8ec7a262d,,,,
703,rust-san_tauri-apps_tauri.md,Rust,rust-san,https://github.com/japaric/rust-san,tauri-apps/tauri,https://github.com/tauri-apps/tauri,dev,b0421cbb21a2598aa4a396fa3eb714e1b699c2e1,,,,
704,rust-san_rustdesk_rustdesk.md,Rust,rust-san,https://github.com/japaric/rust-san,rustdesk/rustdesk,https://github.com/rustdesk/rustdesk,master,34c7c259085a50c93f7653782de6297ee41c2355,,,,
705,rust-san_FuelLabs_sway.md,Rust,rust-san,https://github.com/japaric/rust-san,FuelLabs/sway,https://github.com/FuelLabs/sway,master,daee1c247c86038bf9a3faefbca80d0aca4ebf0e,,,,
706,rust-san_FuelLabs_fuel-core.md,Rust,rust-san,https://github.com/japaric/rust-san,FuelLabs/fuel-core,https://github.com/FuelLabs/fuel-core,master,9fddeccb4d112c148f6793bc3d21131a13778a25,,,,
707,rust-san_alacritty_alacritty.md,Rust,rust-san,https://github.com/japaric/rust-san,alacritty/alacritty,https://github.com/alacritty/alacritty,master,ce800bfde2a2121a830c2b0854749875b3aebf79,,,,
708,rust-san_rust-lang_rustlings.md,Rust,rust-san,https://github.com/japaric/rust-san,rust-lang/rustlings,https://github.com/rust-lang/rustlings,main,71053101c32d0fd374f8e122880b3d682519bac6,,,,
709,rust-san_lencx_ChatGPT.md,Rust,rust-san,https://github.com/japaric/rust-san,lencx/ChatGPT,https://github.com/lencx/ChatGPT,main,fe4f231d48486937c6f7911b7f70f6f469b6ba1d,,,,
710,rust-san_sharkdp_bat.md,Rust,rust-san,https://github.com/japaric/rust-san,sharkdp/bat,https://github.com/sharkdp/bat,master,bb4d1cbd2ef757e0b8cf59669c3145d2538e65e3,,,,
711,rust-san_BurntSushi_ripgrep.md,Rust,rust-san,https://github.com/japaric/rust-san,BurntSushi/ripgrep,https://github.com/BurntSushi/ripgrep,master,bb8601b2bafb5e68181cbbb84e6ffa4f7a72bf16,,,,
712,rust-san_FuelLabs_fuels-rs.md,Rust,rust-san,https://github.com/japaric/rust-san,FuelLabs/fuels-rs,https://github.com/FuelLabs/fuels-rs,master,895264c323ad8c85c55fed7c4f2f578a988da432,,,,
713,rust-san_meilisearch_meilisearch.md,Rust,rust-san,https://github.com/japaric/rust-san,meilisearch/meilisearch,https://github.com/meilisearch/meilisearch,main,248e22005ac827ee4654eedaaff904d12fd308e4,,,,
714,rust-san_rust-unofficial_awesome-rust.md,Rust,rust-san,https://github.com/japaric/rust-san,rust-unofficial/awesome-rust,https://github.com/rust-unofficial/awesome-rust,main,be98998d8a985f7533e2dbddfcb23eac93266861,,,,
715,rust-san_starship_starship.md,Rust,rust-san,https://github.com/japaric/rust-san,starship/starship,https://github.com/starship/starship,master,d0f542a6d7dae0decb6050fa5a539f994ea27535,,,,
716,rust-san_dani-garcia_vaultwarden.md,Rust,rust-san,https://github.com/japaric/rust-san,dani-garcia/vaultwarden,https://github.com/dani-garcia/vaultwarden,main,0fe93edea6cb8d4b30416a6d319164f8828ad8b7,,,,
717,rust-san_lapce_lapce.md,Rust,rust-san,https://github.com/japaric/rust-san,lapce/lapce,https://github.com/lapce/lapce,master,43bdb124e3e5a5b1ba416d510b58e7d8af3fb766,,,,
718,rust-san_zed-industries_zed.md,Rust,rust-san,https://github.com/japaric/rust-san,zed-industries/zed,https://github.com/zed-industries/zed,main,1d4814e5b669265ec103798db5f32d957853c39d,,,,
719,rust-san_bevyengine_bevy.md,Rust,rust-san,https://github.com/japaric/rust-san,bevyengine/bevy,https://github.com/bevyengine/bevy,main,dac66e83b2b8c2fb88a9fc272a78857d8a048668,,,,
720,rust-san_sharkdp_fd.md,Rust,rust-san,https://github.com/japaric/rust-san,sharkdp/fd,https://github.com/sharkdp/fd,master,9279b1f0af0a88736cd28cff74d86afec72841d7,,,,
721,rust-san_helix-editor_helix.md,Rust,rust-san,https://github.com/japaric/rust-san,helix-editor/helix,https://github.com/helix-editor/helix,master,752ed8eb15b7366ef0c9e835b261189141e38630,,,,
722,rust-san_swc-project_swc.md,Rust,rust-san,https://github.com/japaric/rust-san,swc-project/swc,https://github.com/swc-project/swc,main,9ec9459b16973ca662257730077755bb520342b2,,,,
723,rust-san_nushell_nushell.md,Rust,rust-san,https://github.com/japaric/rust-san,nushell/nushell,https://github.com/nushell/nushell,main,38bf3f6e1b9d3b53d4d37b47396d4dad17d6d0a1,,,,
724,rust-san_typst_typst.md,Rust,rust-san,https://github.com/japaric/rust-san,typst/typst,https://github.com/typst/typst,main,2c678e82280d4033a86a3378e7a73f0b033548b7,,,,
725,rust-san_influxdata_influxdb.md,Rust,rust-san,https://github.com/japaric/rust-san,influxdata/influxdb,https://github.com/influxdata/influxdb,main,43368981c7eeaae0ed96b72a34a07278d8c8bc77,,,,
726,rust-san_astral-sh_ruff.md,Rust,rust-san,https://github.com/japaric/rust-san,astral-sh/ruff,https://github.com/astral-sh/ruff,main,414990c02267f530d6119c698aafca0401455b24,,,,
727,rust-san_pola-rs_polars.md,Rust,rust-san,https://github.com/japaric/rust-san,pola-rs/polars,https://github.com/pola-rs/polars,main,c9e786b68ff1ef8dcfe72abd6f6ed293d542141d,,,,
728,rust-san_google_comprehensive-rust.md,Rust,rust-san,https://github.com/japaric/rust-san,google/comprehensive-rust,https://github.com/google/comprehensive-rust,main,48325a08feb9428934f5f308dac12ec818328567,,,,
729,rust-san_surrealdb_surrealdb.md,Rust,rust-san,https://github.com/japaric/rust-san,surrealdb/surrealdb,https://github.com/surrealdb/surrealdb,main,b9f02d146da2222e14c22264283297ff678a59e2,,,,
730,rust-san_vercel_turbo.md,Rust,rust-san,https://github.com/japaric/rust-san,vercel/turbo,https://github.com/vercel/turbo,main,b70ba3672f5606463c5d19720f6a2d800408cf5d,,,,
731,rust-san_tokio-rs_tokio.md,Rust,rust-san,https://github.com/japaric/rust-san,tokio-rs/tokio,https://github.com/tokio-rs/tokio,master,d33fdd86a3de75500fe554d6547cf5ad43e006bf,,,,
732,rust-san_fish-shell_fish-shell.md,Rust,rust-san,https://github.com/japaric/rust-san,fish-shell/fish-shell,https://github.com/fish-shell/fish-shell,master,5871deeee5504693d4fafaef578a06afb98d458d,,,,
733,rust-san_firecracker-microvm_firecracker.md,Rust,rust-san,https://github.com/japaric/rust-san,firecracker-microvm/firecracker,https://github.com/firecracker-microvm/firecracker,main,81e8b68f7471bf2398f47920d7a74b849ef8a754,,,,
734,rust-san_rome_tools.md,Rust,rust-san,https://github.com/japaric/rust-san,rome/tools,https://github.com/rome/tools,main,392d188a49d70e495f13b1bb08cd7d9c43690f9b,,,,
735,rust-san_rwf2_Rocket.md,Rust,rust-san,https://github.com/japaric/rust-san,rwf2/Rocket,https://github.com/rwf2/Rocket,master,e6aaea072c60e757807774bb487e44a92539d067,,,,
736,rust-san_ogham_exa.md,Rust,rust-san,https://github.com/japaric/rust-san,ogham/exa,https://github.com/ogham/exa,master,753150d3747e5ff1c9474bb3c2dd405fe55bb863,,,,
737,rust-san_sunface_rust-course.md,Rust,rust-san,https://github.com/japaric/rust-san,sunface/rust-course,https://github.com/sunface/rust-course,main,fc3529f5df30d9c4cc2f87c36a25d965c256dcb9,,,,
738,rust-san_tw93_Pake.md,Rust,rust-san,https://github.com/japaric/rust-san,tw93/Pake,https://github.com/tw93/Pake,master,ae3a8cec28d29764ba3c70a440650b0fc6ed65c1,,,,
739,rust-san_iced-rs_iced.md,Rust,rust-san,https://github.com/japaric/rust-san,iced-rs/iced,https://github.com/iced-rs/iced,master,24501fd73b5ae884367a2d112ff44625058b876b,,,,
740,rust-san_dandavison_delta.md,Rust,rust-san,https://github.com/japaric/rust-san,dandavison/delta,https://github.com/dandavison/delta,main,3c6c50e4f5a515f17240a8205e2e6941809dcdff,,,,
741,rust-san_actix_actix-web.md,Rust,rust-san,https://github.com/japaric/rust-san,actix/actix-web,https://github.com/actix/actix-web,master,ba7fd048b601e32039ba13d95271f110980ff434,,,,
742,rust-san_TheAlgorithms_Rust.md,Rust,rust-san,https://github.com/japaric/rust-san,TheAlgorithms/Rust,https://github.com/TheAlgorithms/Rust,master,20c92d7a95236bbeee8bdd6b4c5af5c08be77e25,,,,
743,rust-san_sharkdp_hyperfine.md,Rust,rust-san,https://github.com/japaric/rust-san,sharkdp/hyperfine,https://github.com/sharkdp/hyperfine,master,e8ff88dad130d4b4bc2362be92aa8dfedc35074a,,,,
744,rust-san_emilk_egui.md,Rust,rust-san,https://github.com/japaric/rust-san,emilk/egui,https://github.com/emilk/egui,master,c9b24d5a5ca316fd0a8b330ee071dad2e6eab2dc,,,,
745,rust-san_xi-editor_xi-editor.md,Rust,rust-san,https://github.com/japaric/rust-san,xi-editor/xi-editor,https://github.com/xi-editor/xi-editor,master,a2dea3059312795c77caadc639df49bf8a7008eb,,,,
746,rust-san_Wilfred_difftastic.md,Rust,rust-san,https://github.com/japaric/rust-san,Wilfred/difftastic,https://github.com/Wilfred/difftastic,master,e23b9fc224399087384fec5e39a6f5afbb876180,,,,
747,rust-san_cloudflare_pingora.md,Rust,rust-san,https://github.com/japaric/rust-san,cloudflare/pingora,https://github.com/cloudflare/pingora,main,2501d4adb038d93613c0edbd7c1e3b3de9b415b1,,,,
748,rust-san_valeriansaliou_sonic.md,Rust,rust-san,https://github.com/japaric/rust-san,valeriansaliou/sonic,https://github.com/valeriansaliou/sonic,master,2a5293c5416db80a68632d18c5416a50a0a8c70f,,,,
749,rust-san_copy_v86.md,Rust,rust-san,https://github.com/japaric/rust-san,copy/v86,https://github.com/copy/v86,master,c69cbd7854d7cbda08679c389973aa87c9fb37bd,,,,
750,rust-san_ajeetdsouza_zoxide.md,Rust,rust-san,https://github.com/japaric/rust-san,ajeetdsouza/zoxide,https://github.com/ajeetdsouza/zoxide,main,5d8a7ea7b2f41b8cb9eeed05ae3ff56209a3882b,,,,
751,rust-san_DioxusLabs_dioxus.md,Rust,rust-san,https://github.com/japaric/rust-san,DioxusLabs/dioxus,https://github.com/DioxusLabs/dioxus,main,74352f2f615c1be2081c9255860d9127feee92d4,,,,
752,rust-san_facebook_relay.md,Rust,rust-san,https://github.com/japaric/rust-san,facebook/relay,https://github.com/facebook/relay,main,89fe7bc14cf3049c06fbf82f70ade5272d40e17b,,,,
753,rust-san_qdrant_qdrant.md,Rust,rust-san,https://github.com/japaric/rust-san,qdrant/qdrant,https://github.com/qdrant/qdrant,master,b99d507496a40b0895fff76eb2fa7a5cfdb701a9,,,,
754,rust-san_wasmerio_wasmer.md,Rust,rust-san,https://github.com/japaric/rust-san,wasmerio/wasmer,https://github.com/wasmerio/wasmer,main,9d127f9747d9bb0114421890ce60cb08a681159f,,,,
755,rust-san_atuinsh_atuin.md,Rust,rust-san,https://github.com/japaric/rust-san,atuinsh/atuin,https://github.com/atuinsh/atuin,main,d1ce01679b22b99321fe7407e8ee35de8cf99bd5,,,,
756,rust-san_zellij-org_zellij.md,Rust,rust-san,https://github.com/japaric/rust-san,zellij-org/zellij,https://github.com/zellij-org/zellij,main,1fda2e2c7399f22abed8dd5dd72fe6c367f075d2,,,,
757,rust-san_RustPython_RustPython.md,Rust,rust-san,https://github.com/japaric/rust-san,RustPython/RustPython,https://github.com/RustPython/RustPython,main,c3ccb5b7bf584156cdb22f94c63d4e4c07c59f63,,,,
758,rust-san_qarmin_czkawka.md,Rust,rust-san,https://github.com/japaric/rust-san,qarmin/czkawka,https://github.com/qarmin/czkawka,master,2a32a52aa882f6ff52ba4d3e24a666dc2a86cf9b,,,,
759,rust-san_casey_just.md,Rust,rust-san,https://github.com/japaric/rust-san,casey/just,https://github.com/casey/just,master,c237c0097b50f669f5607a15feafcf1fd6ce40c1,,,,
760,rust-san_TabbyML_tabby.md,Rust,rust-san,https://github.com/japaric/rust-san,TabbyML/tabby,https://github.com/TabbyML/tabby,main,f1a8e72ae7755b1bf63d982f1ad0f9f0e6e03b45,,,,
